,id,duration,time,protocol_type,service,dmz,ip_source,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,domain_add,ip_country,class
5823,18424,0,899251200,tcp,http,1,10.181.16.21,SF,220,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5824,18431,0,913507200,tcp,http,0,192.168.143.12,SF,357,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5825,18436,0,903744000,tcp,http,1,10.35.237.73,SF,226,2648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,gmail.com,GB,0
5826,18440,0,896227200,tcp,http,1,172.27.163.88,SF,260,828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5827,18442,0,906422400,tcp,http,0,10.231.172.91,SF,196,467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,20,255,1.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5828,18443,0,903052800,tcp,http,1,192.168.231.30,SF,308,186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0.0,0.0,0.0,0.0,1.0,0.0,0.25,30,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5829,18453,0,915062400,tcp,http,1,192.168.30.201,SF,302,1451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5830,18458,0,899510400,tcp,http,1,192.168.113.152,SF,305,3819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.03,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5831,18459,0,896400000,tcp,http,0,172.25.55.228,SF,330,749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5832,18463,0,910828800,tcp,http,0,10.54.108.3,SF,338,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,0.0,0.0,0.0,0.0,1.0,0.0,0.47,67,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5833,18469,0,913334400,tcp,http,1,10.187.118.14,SF,304,2785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,28,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5834,18471,0,883958400,tcp,http,1,192.168.58.212,SF,210,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.33,0.0,0.0,1.0,0.0,1.0,231,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5835,18472,0,885513600,tcp,http,1,192.168.185.45,SF,248,2462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.8,209,255,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5836,18479,0,889747200,tcp,http,1,172.19.50.241,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,1.0,1.0,0.0,0.0,0.23,0.09,0.0,255,17,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,hotmail.com,GB,1
5837,18480,0,896572800,tcp,http,1,192.168.186.226,SF,216,1302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5838,18481,0,891216000,tcp,http,1,192.168.155.233,SF,321,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5839,18482,0,894153600,tcp,http,1,10.153.190.141,SF,321,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5840,18484,0,885772800,tcp,http,1,192.168.38.48,SF,154,12990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,255,1.0,0.0,0.01,0.06,0.01,0.01,0.0,0.0,yahoo.com,GB,0
5841,18486,0,897004800,tcp,http,0,192.168.21.248,SF,405,7303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120,245,1.0,0.0,0.01,0.14,0.0,0.0,0.1,0.56,gmail.com,GB,0
5842,18488,0,894326400,tcp,http,0,10.125.98.74,SF,199,2441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5843,18492,0,906076800,tcp,http,0,192.168.120.19,SF,190,2543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5844,18493,0,907286400,tcp,http,1,192.168.28.135,S1,261,29122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5845,18499,0,892944000,tcp,http,1,10.77.66.97,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131,131,1.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,yahoo.com,GB,1
5846,18503,0,899251200,tcp,http,0,192.168.68.117,SF,297,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,30,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5847,18507,0,906768000,tcp,http,0,10.241.252.63,SF,268,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5848,18512,0,892425600,tcp,http,0,172.22.189.209,SF,207,2596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5849,18515,0,913939200,tcp,http,0,10.159.161.63,SF,298,3751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,74,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5850,18516,0,885686400,tcp,http,0,172.22.83.247,SF,292,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5851,18526,0,900115200,tcp,http,1,10.92.178.253,SF,311,1295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,18,0.0,0.0,0.0,0.0,1.0,0.0,0.22,94,130,1.0,0.0,0.01,0.03,0.0,0.01,0.0,0.0,yahoo.com,GB,0
5852,18534,0,910224000,tcp,http,0,172.28.250.100,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,17,177,1.0,0.0,0.06,0.16,0.0,0.0,1.0,0.94,gmail.com,GB,0
5853,18535,0,896227200,tcp,http,1,172.16.135.171,SF,200,15698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5854,18536,0,886982400,tcp,http,1,172.31.72.126,SF,373,7329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.2,0.2,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,hotmail.com,GB,0
5855,18542,0,902275200,tcp,http,0,10.147.38.108,SF,294,413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,32,0.0,0.0,0.0,0.0,1.0,0.0,0.06,16,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5856,18544,0,907977600,tcp,http,1,10.21.103.239,SF,322,351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.25,0.25,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5857,18547,0,891302400,tcp,http,0,10.182.194.193,SF,246,18036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.02,0.02,yahoo.com,GB,0
5858,18552,0,905385600,tcp,http,1,10.53.208.220,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,0.5,0.0,0.0,1.0,0.0,0.5,168,255,1.0,0.0,0.01,0.02,0.01,0.01,0.01,0.01,gmail.com,GB,0
5859,18553,0,899596800,tcp,http,0,10.58.167.173,SF,338,664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,255,1.0,0.0,0.01,0.07,0.0,0.01,0.0,0.0,yahoo.com,GB,0
5860,18554,0,909619200,tcp,http,1,172.29.216.2,SF,193,7355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,14,0.0,0.0,0.0,0.0,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5861,18567,0,891043200,tcp,http,1,10.244.191.87,SF,293,5093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,67,0.04,0.04,0.0,0.0,1.0,0.0,0.12,156,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,yahoo.com,GB,0
5862,18568,0,885168000,tcp,http,0,192.168.29.245,SF,153,11361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5863,18570,0,898473600,tcp,http,0,10.160.79.158,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0.17,0.17,0.17,0.17,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,hotmail.com,GB,1
5864,18571,0,891561600,tcp,http,0,172.25.186.43,SF,310,2730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,25,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5865,18572,0,890956800,tcp,http,0,192.168.199.170,SF,241,346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,21,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5866,18574,0,887328000,tcp,http,1,192.168.243.136,SF,213,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5867,18575,0,883958400,tcp,http,0,172.16.224.245,SF,295,799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5868,18576,0,892944000,tcp,http,1,192.168.222.248,SF,355,1320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5869,18581,0,913334400,tcp,http,1,172.16.28.20,SF,297,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5870,18584,0,899856000,tcp,http,0,192.168.229.181,SF,207,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,64,0.0,0.0,0.0,0.0,1.0,0.0,0.03,64,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5871,18589,0,905731200,tcp,http,0,192.168.146.61,SF,313,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,224,0.88,0.01,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5872,18590,0,888278400,tcp,http,1,172.21.122.144,SF,289,2459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,26,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,gmail.com,GB,0
5873,18597,0,890784000,tcp,http,1,172.24.107.57,SF,333,864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,79,255,1.0,0.0,0.01,0.07,0.0,0.0,0.78,0.85,yahoo.com,GB,0
5874,18598,0,905644800,tcp,http,1,192.168.28.15,SF,301,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.02,0.0,0.0,0.04,0.0,gmail.com,GB,0
5875,18601,0,898214400,tcp,http,1,10.123.218.48,S1,312,16060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0.67,0.0,0.0,1.0,0.0,0.67,230,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5876,18606,0,908323200,tcp,http,1,10.27.7.203,SF,309,4119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5877,18607,0,895104000,tcp,http,0,10.136.53.247,SF,315,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.05,0.0,0.01,0.0,0.0,hotmail.com,GB,0
5878,18608,0,899337600,tcp,http,0,192.168.209.133,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.09,0.0,0.0,1.0,1.0,yahoo.com,GB,0
5879,18618,0,890697600,tcp,http,1,10.221.69.74,SF,327,4058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.13,0.0,0.0,0.52,0.65,gmail.com,GB,0
5880,18620,0,903484800,tcp,http,1,192.168.194.195,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.4,1.0,0.2,0.6,0.0,158,1,0.01,0.07,0.01,0.0,0.01,0.0,0.01,1.0,gmail.com,GB,1
5881,18622,0,896572800,tcp,http,0,172.28.104.50,SF,313,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5882,18624,0,914544000,tcp,http,1,192.168.209.83,SF,208,3090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,6,255,1.0,0.0,0.17,0.06,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5883,18627,0,888364800,tcp,http,0,172.20.203.10,SF,217,1819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,32,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5884,18631,0,896140800,tcp,http,1,10.20.28.22,SF,249,1397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,hotmail.com,GB,0
5885,18633,0,885600000,tcp,http,1,10.30.183.138,SF,283,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5886,18642,0,910310400,tcp,http,1,10.15.86.180,SF,309,3896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,119,255,1.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01,yahoo.com,GB,0
5887,18646,0,911260800,tcp,http,0,172.28.238.245,SF,228,8539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5888,18650,0,914284800,tcp,http,1,172.17.173.177,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,19,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,gmail.com,GB,1
5889,18651,0,906249600,tcp,http,1,10.169.88.34,SF,200,1061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5890,18652,0,885254400,tcp,http,1,10.184.128.137,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,240,240,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,gmail.com,GB,1
5891,18653,0,907891200,tcp,http,1,192.168.80.116,SF,303,3120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5892,18658,0,900720000,tcp,http,1,192.168.37.74,SF,258,9595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5893,18663,0,911952000,tcp,http,0,192.168.41.166,SF,194,1654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
5894,18665,0,888278400,tcp,http,1,172.31.99.248,SF,158,6917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,23,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,gmail.com,GB,0
5895,18669,0,901843200,tcp,http,1,10.186.125.41,SF,318,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,17,0.0,0.0,0.0,0.12,1.0,0.0,0.18,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.02,0.02,yahoo.com,GB,0
5896,18676,0,902793600,tcp,http,1,10.66.199.207,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127,127,1.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,hotmail.com,GB,1
5897,18685,0,885600000,tcp,http,0,172.22.65.242,SF,253,1022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,yahoo.com,GB,0
5898,18689,0,897091200,tcp,http,1,10.253.216.131,SF,354,2825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5899,18691,0,892512000,tcp,http,0,172.21.110.110,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,22,255,1.0,0.0,0.05,0.05,0.05,0.0,0.23,0.03,gmail.com,GB,0
5900,18693,0,883872000,tcp,http,0,10.165.162.214,SF,212,418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
5901,18694,0,900806400,tcp,http,1,172.25.121.72,SF,219,2393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,255,1.0,0.0,0.01,0.01,0.01,0.0,0.1,0.09,gmail.com,GB,0
5902,18695,0,910396800,tcp,http,1,172.16.2.217,SF,187,16118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,gmail.com,GB,0
5903,18698,0,899510400,tcp,http,0,10.214.59.22,SF,211,1863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5904,18699,0,908409600,tcp,http,1,192.168.230.184,SF,222,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,gmail.com,GB,0
5905,18704,0,902361600,tcp,http,0,192.168.185.14,SF,227,457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,198,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
5906,18705,0,888883200,tcp,http,0,10.190.239.6,SF,194,10994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.01,yahoo.com,GB,0
5907,18715,0,907545600,tcp,http,1,192.168.16.205,SF,316,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,19,0.0,0.0,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5908,18722,0,910396800,tcp,http,0,10.170.238.206,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.5,0.5,1.0,0.0,0.0,161,172,1.0,0.0,0.01,0.03,0.01,0.01,0.26,0.3,hotmail.com,GB,0
5909,18723,0,900979200,tcp,http,1,192.168.182.250,SF,314,479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,26,0.0,0.0,0.0,0.0,1.0,0.0,0.19,11,255,1.0,0.0,0.09,0.05,0.0,0.01,0.0,0.0,gmail.com,GB,0
5910,18740,0,907891200,tcp,http,1,192.168.180.86,SF,338,4279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5911,18742,0,911174400,tcp,http,0,10.228.225.250,SF,225,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95,255,1.0,0.0,0.01,0.02,0.0,0.01,0.04,0.04,hotmail.com,GB,0
5912,18744,0,904780800,tcp,http,1,10.241.162.103,SF,259,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,gmail.com,GB,0
5913,18746,0,898819200,tcp,http,0,172.25.79.61,SF,239,6224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,29,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
5914,18747,0,893462400,tcp,http,0,172.30.218.94,SF,277,5721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0.0,0.0,0.0,0.0,1.0,0.0,0.45,34,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,yahoo.com,GB,0
